stock_id,date,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2330,2017-08-10,27440049,5866558686,215.5,215.5,212.5,214.0,-0.5,8227
2330,2017-08-11,41592129,8803564627,211.0,213.5,210.5,212.5,-1.5,13751
2330,2017-08-14,29414616,6233486198,213.5,214.0,210.0,211.0,-1.5,7719
2330,2017-08-15,14385915,3073117310,213.0,214.5,213.0,214.0,3.0,5250
2330,2017-08-16,25206990,5357190370,214.5,214.5,211.0,213.0,-1.0,8610
2330,2017-08-17,8353232,1785167148,213.5,214.0,213.0,214.0,1.0,3120
2330,2017-08-18,14363526,3043468038,212.0,213.0,211.0,212.5,-1.5,3999
2330,2017-08-21,13847499,2934064688,212.5,213.0,211.5,211.5,-1.0,5152
2330,2017-08-22,17330415,3710809960,213.5,214.5,213.0,214.5,3.0,7908
2330,2017-08-23,11757917,2531926275,215.5,216.0,214.0,215.5,1.0,5873
2330,2017-08-24,15426842,3341510582,216.0,217.0,215.5,217.0,1.5,6953
2330,2017-08-25,10975387,2384766481,217.5,217.5,216.0,217.5,0.5,5546
2330,2017-08-28,16512159,3564102094,215.0,216.5,215.0,216.0,-1.5,5673
2330,2017-08-29,16561161,3569385647,216.0,216.0,215.0,216.0,0.0,5587
2330,2017-08-30,19674310,4274683770,216.0,218.0,216.0,217.5,1.5,6732
2330,2017-08-31,26945202,5837056904,217.5,218.0,215.5,216.5,-1.0,6585
2330,2017-09-01,17805405,3851834126,215.0,217.5,215.0,216.5,0.0,6956
2330,2017-09-04,15053185,3273164145,216.5,218.0,215.5,217.5,1.0,8635
2330,2017-09-05,34514275,7503488603,218.0,218.0,216.5,218.0,0.5,7065
2330,2017-09-06,28148528,6117444609,216.5,218.0,216.0,217.0,-1.0,6999
2330,2017-09-07,19198540,4170321680,218.0,218.5,216.0,217.0,0.0,6586
2330,2017-09-08,25512045,5549520265,217.0,218.0,216.5,218.0,1.0,7969
2330,2017-09-11,19387886,4215723762,219.0,219.5,216.5,217.0,-1.0,5305
2330,2017-09-12,24862321,5437521978,219.0,219.5,217.5,219.0,2.0,5992
2330,2017-09-13,18336541,3998984438,217.5,219.0,217.5,218.0,-1.0,4598
2330,2017-09-14,21508567,4701852606,218.5,219.0,217.5,218.5,0.5,6314
2330,2017-09-15,48901103,10668230939,218.5,219.0,217.0,218.5,0.0,5253
2330,2017-09-18,17812705,3905801892,219.0,220.0,218.0,219.5,1.0,6714
2330,2017-09-19,26255575,5742129525,221.5,221.5,220.0,221.5,2.0,11072
2330,2017-09-20,23434237,5179958449,221.0,222.0,220.0,221.5,0.0,9347
2330,2017-09-21,18645565,4125047365,221.0,223.0,220.0,221.0,-0.5,6604
2330,2017-09-22,22456370,4930530220,221.5,222.0,218.5,218.5,-2.5,7431
2330,2017-09-25,17458286,3797761662,217.5,218.5,217.0,217.0,-1.5,6250
2330,2017-09-26,25003901,5392244669,217.5,218.0,214.0,214.0,-3.0,8768
2330,2017-09-27,24794510,5353580844,217.5,217.5,215.0,215.0,1.0,7326
2330,2017-09-28,31616062,6788534834,215.0,216.0,213.5,214.0,-1.0,7749
2330,2017-09-29,23954708,5184362760,216.0,217.5,215.5,216.5,2.5,7507
2330,2017-09-30,4254045,924823765,218.0,218.5,216.5,216.5,0.0,2446
2330,2017-10-02,28360551,6233064680,219.5,220.5,218.5,220.5,4.0,10605
2330,2017-10-03,38330938,8497244691,219.0,223.0,219.0,222.5,2.0,12703
2330,2017-10-05,25397939,5691251336,222.0,225.5,222.0,224.5,2.0,8601
2330,2017-10-06,16040516,3604683862,225.0,225.5,223.5,224.5,0.0,7612
2330,2017-10-11,67649562,15633206754,226.5,233.5,226.5,233.0,8.5,20879
2330,2017-10-12,44176186,10450920432,235.0,237.5,234.5,237.5,4.5,16490
2330,2017-10-13,23145071,5465540327,237.5,237.5,234.5,237.5,0.0,10507
2330,2017-10-16,20673072,4906963355,237.5,238.0,236.0,238.0,0.5,6764
2330,2017-10-17,17652304,4171891244,238.0,238.0,235.0,235.5,-2.5,6336
2330,2017-10-18,28970850,6901364183,239.5,239.5,237.0,237.5,2.0,10330
2330,2017-10-19,23481776,5636769464,239.5,241.5,239.0,239.0,1.5,9033
2330,2017-10-20,27056035,6456386670,238.0,239.5,237.5,237.5,-1.5,7206
2330,2017-10-23,15959559,3820927681,239.0,240.0,238.5,239.0,1.5,6686
2330,2017-10-24,16100570,3842463252,240.0,240.0,238.0,238.0,-1.0,6034
2330,2017-10-25,17205187,4099505436,238.5,239.0,237.5,238.0,0.0,5808
2330,2017-10-26,12959717,3069618429,237.0,238.0,236.0,236.0,-2.0,4947
2330,2017-10-27,18040541,4304460160,237.5,240.0,237.5,239.0,3.0,5715
2330,2017-10-30,30241990,7358619170,242.0,245.0,241.5,243.0,4.0,10609
2330,2017-10-31,22582013,5497062659,243.5,245.0,241.5,243.0,0.0,8176
2330,2017-11-01,20465054,4975624502,243.5,245.0,241.5,242.5,-0.5,6464
2330,2017-11-02,16309342,3940181714,242.0,242.5,240.5,241.0,-1.5,5912
2330,2017-11-03,18327682,4386122470,240.5,241.0,238.5,239.0,-2.0,5621
2330,2017-11-06,21029515,5063670900,243.5,244.0,239.0,239.5,0.5,6601
2330,2017-11-07,21689261,5266500464,242.0,244.0,241.5,244.0,4.5,6729
2330,2017-11-08,14579103,3536455029,243.0,243.5,242.0,242.5,-1.5,4610
2330,2017-11-09,21366949,5151628572,240.5,243.0,240.0,241.0,-1.5,6339
2330,2017-11-10,15061296,3629826936,240.0,242.0,239.5,240.5,-0.5,4465
2330,2017-11-13,12087858,2904559294,240.0,241.5,239.5,239.5,-1.0,4288
2330,2017-11-14,17229176,4132433432,241.0,241.0,239.0,240.0,0.5,4130
2330,2017-11-15,29720308,7063591898,239.0,239.5,236.0,237.5,-2.5,9224
2330,2017-11-16,17274172,4118927788,238.0,240.0,237.5,238.0,0.5,5683
2330,2017-11-17,18741825,4528440917,240.5,242.5,240.5,241.5,3.5,5647
2330,2017-11-20,19811271,4744311377,241.0,241.5,238.0,238.5,-3.0,5935
2330,2017-11-21,22878024,5529803248,240.0,243.0,239.5,243.0,4.5,7942
2330,2017-11-22,27251431,6631376152,244.5,244.5,242.0,242.0,-1.0,7655
2330,2017-11-23,9562763,2320934646,242.0,243.5,241.5,242.5,0.5,4253
2330,2017-11-24,11404453,2777319771,242.0,244.5,241.5,244.0,1.5,3910
2330,2017-11-27,32247327,7696717391,240.0,240.0,237.0,237.0,-7.0,14743
2330,2017-11-28,47834178,11198457400,234.5,235.0,233.0,234.0,-3.0,15262
2330,2017-11-29,26535797,6234161137,235.0,236.0,234.5,234.5,0.5,6976
2330,2017-11-30,112262770,25539072296,226.5,230.5,226.0,226.0,-8.5,21352
2330,2017-12-01,38356265,8830392980,228.5,233.5,227.5,231.0,5.0,17632
2330,2017-12-04,22939032,5347622547,232.5,234.5,231.0,234.0,3.0,7763
2330,2017-12-05,30189765,6938661754,231.0,231.0,228.5,229.5,-4.5,11202
2330,2017-12-06,34031690,7752572207,228.0,229.5,226.5,227.0,-2.5,10749
2330,2017-12-07,41619903,9349711831,226.5,226.5,222.5,226.5,-0.5,13336
2330,2017-12-08,38183260,8678808540,231.0,231.0,224.5,227.0,0.5,9485
2330,2017-12-11,20649609,4706571094,228.5,229.0,227.0,227.5,0.5,6384
2330,2017-12-12,28188584,6399536562,229.5,229.5,225.0,227.5,0.0,6210
2330,2017-12-13,19619331,4454578768,227.5,228.0,226.5,227.0,-0.5,6108
2330,2017-12-14,17263313,3956456249,228.0,230.5,227.5,230.5,3.5,6689
2330,2017-12-15,42725779,9781791170,228.5,230.0,226.5,230.0,-0.5,7602
2330,2017-12-18,15702664,3565805928,227.0,228.0,226.5,227.0,-3.0,5961
2330,2017-12-19,25899129,5844605314,226.5,228.5,224.0,225.0,-2.0,7609
2330,2017-12-20,34514333,7748610375,225.0,225.5,223.5,224.5,-0.5,10336
2330,2017-12-21,20826164,4696105505,226.5,227.0,224.5,225.0,0.5,5893
2330,2017-12-22,19106483,4315809802,225.0,227.5,224.0,227.5,2.5,6146
2330,2017-12-25,4579675,1045118165,228.0,229.5,226.5,228.5,1.0,2288
2330,2017-12-26,13755843,3118538018,229.0,229.0,225.0,226.0,-2.5,3550
2330,2017-12-27,12515245,2820168625,225.0,226.0,225.0,225.0,-1.0,5717
2330,2017-12-28,24370371,5521736966,226.5,228.0,225.0,226.0,1.0,7413
2330,2017-12-29,25610443,5861624377,227.5,230.0,226.5,229.5,3.5,8325
2330,2018-01-02,18055269,4188555408,231.5,232.5,231.0,232.5,3.0,9954
2330,2018-01-03,31706091,7504382512,236.0,238.0,235.5,237.0,4.5,13633
2330,2018-01-04,29179613,6963192636,240.0,240.0,236.5,239.5,2.5,10953
2330,2018-01-05,23721255,5681934695,240.0,240.0,238.0,240.0,0.5,8659
2330,2018-01-08,21846692,5281823362,242.0,242.5,240.5,242.0,2.0,10251
2330,2018-01-09,19043123,4588314012,242.0,242.0,239.5,242.0,0.0,7124
2330,2018-01-10,25716220,6118683273,241.5,242.0,236.0,236.5,-5.5,10534
2330,2018-01-11,32070338,7500674455,235.0,236.0,232.5,235.0,-1.5,9199
2330,2018-01-12,23141291,5463302207,234.5,238.0,233.5,237.0,2.0,7905
2330,2018-01-15,28576533,6832851887,240.0,240.0,238.0,240.0,3.0,9756
2330,2018-01-16,23407632,5609009540,240.0,240.5,238.0,240.5,0.5,8156
2330,2018-01-17,38118119,9207582787,240.5,243.0,239.0,242.0,1.5,12593
2330,2018-01-18,50119952,12406562364,245.0,250.0,245.0,248.5,6.5,19482
2330,2018-01-19,55061292,13975174348,253.5,255.5,251.5,255.5,7.0,18801
2330,2018-01-22,45907509,11934882643,257.5,262.0,257.0,261.5,6.0,13558
2330,2018-01-23,34606444,9155080569,262.5,266.0,262.5,266.0,4.5,13993
2330,2018-01-24,42600813,11022372004,263.0,263.0,256.5,258.0,-8.0,17287
2330,2018-01-25,46214756,11981089514,258.0,264.0,256.5,258.0,0.0,15826
2330,2018-01-26,43514523,11101977348,256.5,257.5,253.5,255.0,-3.0,12821
2330,2018-01-29,31306234,8067780117,259.0,261.5,255.0,258.5,3.5,12211
2330,2018-01-30,37410591,9523980994,256.0,257.5,252.5,253.0,-5.5,12987
2330,2018-01-31,45807808,11670582000,253.0,257.5,252.0,255.0,2.0,13553
2330,2018-02-01,30900457,8022694430,257.5,261.0,257.0,259.5,4.5,13598
2330,2018-02-02,25707560,6633344540,259.0,260.0,255.0,259.5,0.0,11404
2330,2018-02-05,46554379,11742299859,251.0,254.5,250.5,253.0,-6.5,16909
2330,2018-02-06,104448048,24944565955,242.5,243.5,234.0,239.0,-14.0,35455
2330,2018-02-07,82299178,19903032966,245.0,245.5,239.5,240.0,1.0,22962
2330,2018-02-08,31192550,7468970072,239.5,242.0,238.0,238.5,-1.5,10274
2330,2018-02-09,65939265,15227192540,230.0,233.0,228.5,232.5,-6.0,19749
2330,2018-02-12,42917236,10113012768,235.5,237.5,235.0,236.5,4.0,10851
2330,2018-02-21,76396174,18582475956,244.5,244.5,242.0,242.5,6.0,21512
2330,2018-02-22,45492993,10977665819,244.0,244.0,239.0,239.5,-3.0,10071
2330,2018-02-23,26985776,6578657620,241.0,245.0,241.0,245.0,5.5,10178
2330,2018-02-26,36165810,8910352170,247.0,247.5,245.0,246.5,1.5,12565
2330,2018-02-27,44699119,11061945363,250.5,250.5,246.0,246.0,-0.5,10908
2330,2018-03-01,43847984,10669194561,244.0,245.0,242.0,243.0,-3.0,11589
2330,2018-03-02,35289170,8453712014,240.0,241.0,238.5,240.0,-3.0,10440
2330,2018-03-05,27337846,6607367732,242.5,243.0,240.5,241.5,1.5,9321
2330,2018-03-06,36945780,9155812210,245.5,250.0,245.5,250.0,8.5,13977
2330,2018-03-07,30391219,7525601638,248.0,248.5,246.0,247.0,-3.0,10521
2330,2018-03-08,20645694,5172732531,249.5,251.5,249.0,249.5,2.5,8817
2330,2018-03-09,22887063,5723277170,250.0,251.0,248.5,250.5,1.0,7050
2330,2018-03-12,25100615,6370529728,252.0,255.0,251.5,254.0,3.5,10550
2330,2018-03-13,34264883,8816553606,255.5,259.0,255.0,259.0,5.0,11700
2330,2018-03-14,24254838,6220805864,256.5,257.5,255.5,257.0,-2.0,8518
2330,2018-03-15,19396493,4965546715,258.0,258.0,255.0,255.0,-2.0,5945
2330,2018-03-16,62989326,15930805360,253.0,256.0,249.5,255.0,0.0,18058
2330,2018-03-19,22440766,5679567964,252.5,255.5,251.0,255.0,0.0,9888
2330,2018-03-20,22335151,5640426203,253.0,254.0,251.5,253.0,-2.0,9334
2330,2018-03-21,32977737,8325162114,255.0,255.0,251.0,252.5,-0.5,11575
2330,2018-03-22,27000718,6797045014,254.5,254.5,249.5,251.5,-1.0,10475
2330,2018-03-23,52974390,12994667867,245.0,247.0,244.0,245.0,-6.5,20513
2330,2018-03-26,39487945,9582954454,241.5,244.5,241.5,243.5,-1.5,11404
2330,2018-03-27,31100260,7732298021,248.0,251.0,247.0,251.0,7.5,11698
2330,2018-03-28,29924411,7349468217,247.5,248.0,244.0,245.0,-6.0,13041
2330,2018-03-29,36427345,8888435870,243.0,247.0,242.5,244.0,-1.0,12832
2330,2018-03-30,16996346,4212690462,247.5,249.5,246.0,246.0,2.0,7578
2330,2018-03-31,3603912,893664176,247.5,249.0,246.5,247.5,1.5,2409
2330,2018-04-02,19029003,4702581241,248.5,249.0,245.0,246.5,-1.0,6951
2330,2018-04-03,35813944,8710200224,243.0,244.5,242.0,244.0,-2.5,13270
2330,2018-04-09,35465824,8716801768,248.0,248.0,243.5,245.0,1.0,12437
2330,2018-04-10,25268994,6231896018,244.5,249.0,243.5,245.5,0.5,11912
2330,2018-04-11,21777935,5391978180,246.5,248.5,246.5,248.0,2.5,8813
2330,2018-04-12,20476657,5028226522,248.5,248.5,244.0,245.0,-3.0,6898
2330,2018-04-13,19946548,4885963546,246.0,246.0,244.0,244.5,-0.5,5549
2330,2018-04-16,21608528,5251556179,243.0,244.0,242.0,243.5,-1.0,8436
2330,2018-04-17,42756389,10232256860,243.0,243.5,237.5,238.0,-5.5,18381
2330,2018-04-18,44768048,10668587090,239.5,241.5,236.5,238.0,0.0,12132
2330,2018-04-19,33230989,8081404960,242.0,244.5,241.0,244.5,6.5,10987
2330,2018-04-20,129890087,29837344632,228.0,231.5,228.0,229.0,-15.5,46349
2330,2018-04-23,71901975,16282275410,226.5,227.5,225.0,226.5,-2.5,22048
2330,2018-04-24,45206892,10233860296,225.0,227.5,225.0,227.0,0.5,13970
2330,2018-04-25,48975110,11032111105,225.5,226.0,224.0,225.0,-2.0,15136
2330,2018-04-26,48176657,10766085521,225.0,225.5,221.0,222.0,-3.0,16253
2330,2018-04-27,34443459,7679131764,225.0,225.5,221.0,223.5,1.5,10859
2330,2018-04-30,28500789,6448117416,224.5,228.0,222.5,227.0,3.5,9480
2330,2018-05-02,38436942,8633492540,227.0,227.5,222.5,223.0,-4.0,11445
2330,2018-05-03,33507731,7399813831,221.0,222.5,220.0,220.5,-2.5,12287
2330,2018-05-04,28477722,6330594053,221.0,224.0,220.5,223.0,2.5,8445
2330,2018-05-07,23751759,5309421525,225.0,225.5,221.5,223.5,0.5,8951
2330,2018-05-08,40324763,9146327464,224.0,228.5,223.5,228.0,4.5,13229
2330,2018-05-09,35597934,8188991070,228.5,232.0,228.5,229.5,1.5,12616
2330,2018-05-10,27530377,6337230710,231.0,231.5,229.0,229.5,0.0,11051
2330,2018-05-11,30693910,7138428530,232.0,234.0,230.5,233.0,3.5,11920
2330,2018-05-14,23577637,5502726121,234.5,234.5,232.5,233.0,0.0,7666
2330,2018-05-15,23771769,5493470187,233.5,234.0,229.5,230.5,-2.5,7810
2330,2018-05-16,14834107,3408682013,229.5,230.5,228.5,230.5,0.0,5398
2330,2018-05-17,27702737,6322484836,231.0,231.5,226.5,226.5,-4.0,8428
2330,2018-05-18,28187541,6327474145,225.5,227.5,223.5,223.5,-3.0,9720
2330,2018-05-21,16417815,3751438835,225.0,230.0,225.0,229.0,5.5,7591
2330,2018-05-22,22422097,5175634112,230.0,233.5,229.0,229.0,0.0,6963
2330,2018-05-23,26737899,6146178621,231.5,231.5,228.5,228.5,-0.5,5059
2330,2018-05-24,13450610,3082675140,229.5,230.0,228.5,229.0,0.5,4240
2330,2018-05-25,16486294,3769909946,228.5,229.5,228.0,228.5,-0.5,5474
2330,2018-05-28,17673270,4020203060,229.5,230.0,226.5,227.0,-1.5,7239
2330,2018-05-29,25770776,5782293276,226.5,226.5,223.5,225.0,-2.0,11400
2330,2018-05-30,49667788,10997306304,224.0,224.0,220.5,221.0,-4.0,21406
2330,2018-05-31,96587458,21553655265,221.5,224.0,220.5,224.0,3.0,12737
2330,2018-06-01,36652094,8209412370,224.5,226.5,224.0,224.0,0.0,7627
2330,2018-06-04,31257480,7131988670,227.5,229.0,227.0,229.0,5.0,9746
2330,2018-06-05,27714384,6329201896,230.0,230.0,226.5,229.0,0.0,8509
2330,2018-06-06,30375441,6961135060,229.0,230.0,227.0,230.0,1.0,9758
2330,2018-06-07,25277266,5809345446,231.0,231.5,228.0,230.0,0.0,9146
2330,2018-06-08,24192851,5493234408,229.0,229.0,226.0,227.0,-3.0,7775
2330,2018-06-11,22028933,4980629259,226.5,227.0,225.0,226.0,-1.0,6726
2330,2018-06-12,30189360,6837374510,225.0,229.0,224.0,229.0,3.0,8281
2330,2018-06-13,36081120,8311856296,229.0,232.0,228.0,232.0,3.0,10687
2330,2018-06-14,36932041,8423126398,230.0,230.0,226.5,226.5,-5.5,12252
2330,2018-06-15,49506679,11291127719,225.0,231.0,224.0,231.0,4.5,10090
2330,2018-06-19,61142624,13754800554,225.5,226.0,224.0,225.0,-6.0,19088
2330,2018-06-20,40708701,9175159127,224.5,227.5,223.5,226.0,1.0,13262
2330,2018-06-21,32572707,7379769339,227.5,228.0,226.0,226.5,0.5,9421
2330,2018-06-22,44211409,9994644852,224.5,227.5,224.0,227.5,1.0,14388
2330,2018-06-25,49058211,10749795782,220.0,220.5,218.0,218.0,0.0,17959
2330,2018-06-26,43080346,9242648746,215.5,216.0,212.5,214.5,-3.5,15639
2330,2018-06-27,40863414,8742004301,216.0,216.0,212.5,213.0,-1.5,12681
2330,2018-06-28,38816780,8231075920,211.0,214.5,210.0,212.0,-1.0,10772
2330,2018-06-29,36848680,7919779720,212.0,217.0,212.0,216.5,4.5,8652
2330,2018-07-02,33496442,7257081470,218.5,219.0,214.0,214.0,-2.5,8508
2330,2018-07-03,28663220,6173115899,215.5,218.0,213.5,214.5,0.5,7758
2330,2018-07-04,15359295,3324927032,217.0,217.5,215.5,216.0,1.5,5434
2330,2018-07-05,18225416,3904832940,214.0,215.0,213.0,214.5,-1.5,5581
2330,2018-07-06,31344962,6779063394,217.5,217.5,215.0,217.0,2.5,8620
2330,2018-07-09,41165793,9100880393,219.5,223.0,218.5,221.5,4.5,14795
2330,2018-07-10,20196957,4498264914,223.0,224.0,222.0,222.0,0.5,6922
2330,2018-07-11,19854690,4355547100,220.0,220.0,218.0,220.0,-2.0,7437
2330,2018-07-12,23806051,5246628771,218.0,222.0,218.0,220.5,0.5,7885
2330,2018-07-13,30419311,6799894334,222.5,224.5,222.5,224.5,4.0,11723
2330,2018-07-16,16107254,3612296896,224.5,225.0,223.5,223.5,-1.0,6321
2330,2018-07-17,22554436,5003028272,222.5,223.5,221.0,221.5,-2.0,8636
2330,2018-07-18,45802658,10221407834,223.0,224.0,222.0,223.0,1.5,12139
2330,2018-07-19,43976216,9930715930,225.5,227.0,224.5,224.5,1.5,12076
2330,2018-07-20,103652023,24367904428,235.0,237.5,233.0,237.5,13.0,39544
2330,2018-07-23,52269877,12621500480,239.0,245.0,238.5,241.0,3.5,19777
2330,2018-07-24,27468267,6599675515,240.0,241.5,238.5,241.0,0.0,10574
2330,2018-07-25,21530312,5173924310,239.0,241.0,239.0,240.5,-0.5,8491
2330,2018-07-26,30856388,7435261120,241.0,242.5,239.5,241.0,0.5,10235
2330,2018-07-27,27129646,6605479210,242.0,244.5,241.0,244.5,3.5,12493
2330,2018-07-30,22803730,5585710909,244.5,245.5,244.0,245.5,1.0,9953
2330,2018-07-31,28202542,6912550610,243.5,246.0,242.0,246.0,0.5,9460
2330,2018-08-01,29777161,7375488342,247.0,248.0,246.5,248.0,2.0,11667
2330,2018-08-02,22775110,5611725541,249.0,249.5,243.5,244.5,-3.5,10343
2330,2018-08-03,25165097,6205758662,246.0,248.0,245.0,247.0,2.5,9585
2330,2018-08-06,22364568,5487396854,245.0,247.0,244.0,245.5,-1.5,9732
2330,2018-08-07,24352418,5922738042,245.0,245.5,241.5,241.5,-4.0,9665
2330,2018-08-08,24382432,6011480272,245.0,247.5,244.5,247.5,6.0,10247
2330,2018-08-09,15128655,3740736404,247.0,248.0,246.0,247.0,-0.5,7127
2330,2018-08-10,16125492,3961311040,246.5,247.0,244.5,245.0,-2.0,6558
2330,2018-08-13,17881194,4302280285,241.5,243.0,239.0,240.5,-4.5,9875
2330,2018-08-14,17488913,4262753253,245.0,245.0,242.5,243.5,3.0,7415
2330,2018-08-15,19236321,4642117523,244.5,244.5,239.5,241.5,-2.0,8920
2330,2018-08-16,19155966,4587260340,238.0,241.5,238.0,239.0,-2.5,9397
2330,2018-08-17,19634474,4707354383,239.5,241.0,239.0,239.5,0.5,6680
2330,2018-08-20,17014437,4068729103,239.5,240.0,238.0,239.5,0.0,6640
2330,2018-08-21,13871127,3328215657,239.0,241.0,238.5,241.0,1.5,5474
2330,2018-08-22,12679240,3063201922,241.5,242.5,240.5,242.0,1.0,5009
2330,2018-08-23,17216240,4200671070,243.0,244.5,243.0,244.5,2.5,5660
2330,2018-08-24,15446943,3772959070,245.5,246.0,243.0,243.5,-1.0,5099
2330,2018-08-27,15579299,3825736755,246.0,246.5,244.5,245.0,1.5,7858
2330,2018-08-28,40410531,10075613779,248.5,250.0,248.0,249.5,4.5,16881
2330,2018-08-29,57633182,14784556456,253.5,259.0,253.5,259.0,9.5,25668
2330,2018-08-30,52622808,13914404873,264.5,268.0,262.5,263.5,4.5,22862
2330,2018-08-31,70000506,17920548387,257.5,259.0,254.0,256.0,-7.5,19019
2330,2018-09-03,34510555,8901193266,259.0,260.0,256.5,257.0,1.0,11442
2330,2018-09-04,41455615,10654493061,258.5,259.5,255.5,257.5,0.5,9069
2330,2018-09-05,52706459,13833360422,260.0,264.5,259.0,264.0,6.5,16421
2330,2018-09-06,39779488,10467251488,268.0,268.0,261.0,261.0,-3.0,11996
2330,2018-09-07,44746728,11753033262,263.0,264.0,260.5,264.0,3.0,15015
2330,2018-09-10,62851599,16669866076,266.5,266.5,262.5,264.5,0.5,15504
2330,2018-09-11,44981276,11709484991,263.0,263.5,258.0,260.0,-4.5,14768
2330,2018-09-12,38415965,9987682900,261.0,262.0,258.0,260.5,0.5,12104
2330,2018-09-13,37959180,9721989110,260.0,260.0,253.5,255.0,-5.5,14987
2330,2018-09-14,40034219,10379404959,257.0,261.5,257.0,261.0,6.0,15690
2330,2018-09-17,25041358,6483537091,262.5,262.5,257.0,258.0,-3.0,10710
2330,2018-09-18,34381152,8771502830,256.5,257.0,254.0,254.5,-3.5,11097
2330,2018-09-19,69978711,18074954749,258.0,260.0,257.0,258.0,3.5,14056
2330,2018-09-20,35577071,9225009310,261.5,261.5,257.5,260.0,2.0,9444
2330,2018-09-21,36500974,9510363894,261.5,261.5,258.0,261.5,1.5,10159
2330,2018-09-25,24978062,6552894296,261.5,264.0,260.5,263.5,2.0,10082
2330,2018-09-26,25061115,6577367245,263.0,263.5,261.0,263.5,0.0,7007
2330,2018-09-27,38495371,10185827315,264.0,266.0,262.0,265.0,1.5,11536
2330,2018-09-28,39645486,10412455506,266.0,266.0,260.0,262.5,-2.5,13060
2330,2018-10-01,22409380,5882532290,262.0,264.0,261.0,263.0,0.5,11914
2330,2018-10-02,38391491,9926505357,262.0,263.0,257.0,257.5,-5.5,17095
2330,2018-10-03,25228536,6527393860,257.5,260.0,257.0,260.0,2.5,9992
2330,2018-10-04,38009727,9690178362,257.0,257.5,254.0,254.0,-6.0,15094
2330,2018-10-05,40396660,10101451270,250.0,253.0,248.5,250.0,-4.0,16031
2330,2018-10-08,51083958,12426290240,245.5,246.5,241.0,243.5,-6.5,20745
2330,2018-10-09,28933345,7051600725,243.5,245.0,242.0,244.0,0.5,11743
2330,2018-10-11,96033657,22115862239,233.5,233.5,227.0,227.5,-16.5,37543
2330,2018-10-12,54439769,12650322522,231.0,237.0,229.0,237.0,9.5,17980
2330,2018-10-15,46471280,10766953220,234.0,234.0,230.5,230.5,-6.5,16558
2330,2018-10-16,39129077,9155829047,229.5,237.0,229.0,237.0,6.5,15182
2330,2018-10-17,42887858,10318955161,241.5,243.0,238.0,238.5,1.5,17550
2330,2018-10-18,27793430,6587887632,238.0,239.0,235.5,236.5,-2.0,10599
2330,2018-10-19,29648460,6927405460,231.0,236.5,230.0,236.0,-0.5,12378
2330,2018-10-22,29275777,6872467149,232.5,238.0,231.5,237.0,1.0,10384
2330,2018-10-23,36757745,8538586595,232.0,234.0,230.0,230.0,-7.0,13071
2330,2018-10-24,45480950,10426514872,230.0,231.0,227.0,229.5,-0.5,17339
2330,2018-10-25,75524118,16643542368,220.5,222.0,219.5,219.5,-10.0,27514
2330,2018-10-26,54073644,11941421696,223.0,224.0,217.0,221.0,1.5,17106
2330,2018-10-29,18463792,4107663616,223.0,224.0,221.0,222.5,1.5,7679
2330,2018-10-30,29085931,6487213284,221.0,225.0,220.5,223.0,0.5,8574
2330,2018-10-31,59933201,13844478353,228.0,234.0,228.0,234.0,11.0,19183
2330,2018-11-01,44514797,10480329245,236.0,237.0,233.0,235.5,1.5,11435
2330,2018-11-02,30785361,7249667833,236.5,236.5,233.5,236.5,1.0,11223
2330,2018-11-05,28157065,6592130635,233.0,235.5,232.0,235.0,-1.5,6994
2330,2018-11-06,35501176,8311988968,234.0,235.5,232.5,234.5,-0.5,7013
2330,2018-11-07,39842652,9337023278,233.0,236.0,232.5,234.0,-0.5,7387
2330,2018-11-08,28086146,6645771069,237.5,237.5,236.0,236.5,2.5,9461
2330,2018-11-09,23792081,5526997792,234.5,234.5,231.0,231.0,-5.5,7886
2330,2018-11-12,26202445,6101377163,230.0,234.5,230.0,231.5,0.5,6252
2330,2018-11-13,37565127,8504691960,224.5,228.0,224.5,227.5,-4.0,11507
2330,2018-11-14,24565279,5639284241,230.0,231.0,228.5,228.5,1.0,6007
2330,2018-11-15,22230228,5124189444,229.5,232.0,228.5,231.0,2.5,5996
2330,2018-11-16,47138909,10696822542,229.0,229.0,225.0,226.0,-5.0,16009
2330,2018-11-19,51034754,11355347628,225.0,225.0,221.0,222.0,-4.0,16289
2330,2018-11-20,45686756,9995960780,219.0,220.5,218.0,218.0,-4.0,16874
2330,2018-11-21,38478343,8361178460,214.5,220.0,214.0,219.0,1.0,13580
2330,2018-11-22,22060610,4867686945,221.5,222.0,219.0,219.0,0.0,9095
2330,2018-11-23,15553334,3406422046,220.5,220.5,217.0,218.5,-0.5,6164
2330,2018-11-26,35267804,7847501792,219.0,224.0,218.5,223.0,4.5,9422
2330,2018-11-27,32676349,7239283641,220.0,224.5,219.0,224.0,1.0,10170
2330,2018-11-28,24759026,5560623349,222.5,227.0,222.0,226.5,2.5,8316
2330,2018-11-29,46206207,10629450003,231.5,231.5,229.0,229.0,2.5,15849
2330,2018-11-30,57352957,12995823319,229.5,231.0,225.5,225.5,-3.5,10931
2330,2018-12-03,49612186,11579966474,231.0,235.0,231.0,235.0,9.5,19747
2330,2018-12-04,41947162,9791147799,233.0,234.5,231.0,234.0,-1.0,12545
2330,2018-12-05,45634576,10316394736,226.5,227.5,225.0,226.0,-8.0,15703
